datetime,game_length,game_result,game_simulations,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-27 14:50:15,55,B+0.5,9270,4,True,False,False,,-1,25.795,0
2026-06-27 14:50:43,74,W+4.5,10247,7,True,False,False,,-1,26.8687,0
2026-06-27 14:51:27,151,B+5.5,18178,24,True,False,False,,-1,32.5689,0
2026-06-27 14:51:56,74,W+0.5,11350,6,True,False,False,,-1,31.8508,0
2026-06-27 14:52:19,58,W+13.5,8361,4,True,False,False,,-1,30.1096,0
2026-06-27 14:52:50,100,B+0.5,11493,13,True,False,False,,-1,30.2124,0
2026-06-27 14:53:21,122,B+0.5,12309,18,True,False,False,,-1,30.2423,0
2026-06-27 14:53:42,48,W+6.5,8302,2,True,False,False,,-1,29.1861,0
2026-06-27 14:54:16,108,B+2.5,14230,12,True,False,False,,-1,29.6263,0
2026-06-27 14:54:39,44,W+6.5,8457,2,True,False,False,,-1,29.0542,0
2026-06-27 14:55:14,109,W+0.5,12715,9,True,False,False,,-1,29.5743,0
2026-06-27 14:55:38,53,B+2.5,8209,9,True,False,False,,-1,29.0947,0
2026-06-27 14:56:12,89,B+1.5,12650,5,True,False,False,,-1,29.4365,0
2026-06-27 14:56:30,36,W+4.5,6487,4,True,False,False,,-1,28.6223,0
2026-06-27 14:57:03,95,B+0.5,12324,7,True,False,False,,-1,28.9447,0
2026-06-27 14:57:22,36,W+11.5,7340,4,True,False,False,,-1,28.3433,0
2026-06-27 14:57:34,20,W+6.5,4625,2,True,False,False,,-1,27.3528,0
2026-06-27 14:58:09,96,B+3.5,13505,10,True,False,False,,-1,27.7698,0
2026-06-27 14:58:38,90,W+20.5,11147,8,True,False,False,,-1,27.8497,0
2026-06-27 14:59:01,52,W+5.5,8144,3,True,False,False,,-1,27.6016,0
2026-06-27 14:59:26,75,B+0.5,9336,6,True,False,False,,-1,27.4761,0
2026-06-27 14:59:56,91,B+4.5,12255,7,True,False,False,,-1,27.6052,0
2026-06-27 15:00:30,108,W+5.5,12736,8,True,False,False,,-1,27.8538,0
